Element Count,Downforce,Front Axle Moment,Rear Axle Downforce,Rear Axle Moment,Front Axle Downforce,Frontal Area,Cl,ClA,Drag,Cd,CdA,Center of Pressure,Sidepod DF,Rear Wing DF,Front Wing DF,Aero Efficiency,FA-RA Difference,RW 3rd Element AOA,RW 3rd Element X,RW 3rd Element Z,RW 2nd Element AOA,RW 2nd Element X,RW 2nd Element Z,RW 1st Element AOA,RW 1st Element X,RW 1st Element Z,RW Biplane1 Element AOA,RW Biplane1 Element X,RW Biplane1 Element Z,RW Biplane2 Element AOA,RW Biplane2 Element X,RW Biplane2 Element Z,FW 3rd Element AOA,FW 3rd Element X,FW 3rd Element Z,FW 1st Element AOA,FW 1st Element Z,FW 2nd Element AOA,FW 2nd Element X,FW 2nd Element Z,Bullhorn AOA,Bullhorn X,Bullhorn Z Angle,FW Biplane Element AOA,FW Biplane Element Z,Generation,Sim_Num
20034389,125.884580526723,-2929.36760883922,47.6350430645953,4812.0384847019,78.2495374618059,0.535959247290213,5.73270566349493,3.07249661234309,55.3920712409773,2.52252054371707,1.3519682118847,-0.0512598827598739,0.990989339077532,65.0562966655244,60.2143088980008,2.27261009936018,30.6144943972106,3.6722,44.766,-8.5228,4.6902,42.3266,-11.1332,18.8273,99.6616,-9.6326,10.0488,-176.4673,-12.6643,1.157,-194.6564,-9.2001,4.31,5.0544,14.1825,-3.7732,-10.3172,-5.4462,-5.937,-8.5846,-3.513,28.5211,6.9717,1.2081,13.3222,8,485
22102711,111.104286319345,-1872.22693256149,30.4446633089527,4960.24925739197,80.6596230101082,0.538355546917734,5.03709932164813,2.71175036018483,45.7299849603136,2.07324563123058,1.11614328569594,7.34360879530015,1.44056313431576,51.9810695211032,59.1803355558856,2.4295718972085,50.2149597011554,-0.7139,68.3121,-31.8277,10.5717,114.784,-13.3507,16.4314,67.0533,-0.9188,6.7709,-154.1918,3.9985,-3.1382,-170.5204,-14.6823,4.31,2.7101,10.8542,-3.4289,-10.3439,-3.6904,-4.2701,-6.7823,-2.2849,7.2552,0.837,1.7049,7.9655,8,490
19677507,108.207815873023,-2785.19224817593,45.2905781728125,3869.16241276183,62.9172376999337,0.506415343753122,5.21519619566282,2.64105537416656,49.9417576955597,2.40699863163517,1.21894103945282,-2.74850485158809,0.351353416201641,60.0510368942972,50.8259839368939,2.16668016637796,17.6266595271212,-5.1958,71.3047,-23.1197,9.2087,71.2419,-28.7356,9.879,48.171,2.8339,8.226,-113.7326,-9.0938,-6.0459,-156.7711,-15.4709,4.31,-2.5391,11.8144,-3.3686,-10.3304,-1.4089,-2.3165,-7.5163,0.7938,32.2069,1.0458,1.2755,8.4388,8,491
21102229,114.148642740044,-1530.296269709,24.884459188126,5489.39585445574,89.2641835516255,0.537610053613055,5.18229646791296,2.78605468195343,46.8252800621834,2.1258464196365,1.1428764076339,13.167545496616,1.27446782825203,46.5432768139277,65.3379529164053,2.43775675422455,64.3797243634995,-2.6596,47.7459,-38.5223,15.3512,42.8189,-19.2126,16.7439,32.6475,-11.6389,6.6238,-99.7776,-14.1677,0.9736,-123.8543,-9.1362,4.31,-1.3376,10.6215,-3.8135,-10.2883,-5.9233,2.297,-10.4509,-3.6262,15.132,-7.3331,4.0392,6.7876,8,492
21682891,120.963871677888,-2572.98049083274,41.8397595833826,4865.82138138492,79.1241120941954,0.513597916758412,5.74845736832757,2.95239572894758,51.4475451453571,2.44489545408008,1.25569321190764,2.22056925903688,1.50639061576142,60.5688190286996,59.6394928743235,2.35120784356421,37.2843525108128,-0.6628,54.8385,-18.5328,6.9433,89.4608,-19.6786,11.0908,69.8358,12.3988,8.2817,-135.2666,-7.4755,-2.9875,-114.9427,-16.3851,13.7766,-0.5326,11.8282,-3.3621,-10.3512,-2.9188,-0.1833,-6.6524,1.0425,24.1855,-0.8046,-0.7512,8.4707,8,493
20037484,103.310893026087,-2101.90995493521,34.1795856959432,4251.30323015019,69.1313073298793,0.527864051138247,4.77686430322232,2.52153494283661,46.3909882502462,2.14501539259611,1.13227651488968,3.69741579806854,0.747725202888352,53.1030685589038,52.0220765296081,2.22696038439187,34.9517216339361,-1.2932,58.2844,-15.3663,12.3925,88.7539,-13.0222,15.2332,72.3309,0.3897,8.3474,-101.0605,-3.7864,-3.2723,-80.9728,-11.1932,4.31,0.106,12.9818,-3.3322,-10.3778,-0.4084,2.0529,-8.1961,-1.2962,10.4887,0.3523,1.6782,9.4065,8,494
21055831,105.823597788178,-1632.0439430537,26.5389988187522,4875.69069235652,79.2845989691548,0.507192299393001,5.09247306764487,2.58286312477573,44.3208725560932,2.13282154967178,1.08175066597298,9.19266730926708,0.936144567771495,46.8366038788021,59.7206064610349,2.38766954901996,52.7456001504026,-2.5343,45.8971,-30.1961,10.303,79.328,-27.2724,10.6691,62.9129,13.06,9.9937,-109.8613,-1.1461,-3.9287,-114.5237,-23.1161,4.31,0.8452,12.7828,-3.2742,-10.3566,-3.1566,-2.7791,-5.4364,1.5599,27.4605,-2.5167,0.6372,10.155,8,495
22416359,102.994929675193,-1734.34712235849,28.2025716448884,4599.43556059778,74.7923580300405,0.514076284701204,4.88998100661854,2.51382326814191,44.5195311149695,2.11369299694953,1.08659944287077,7.69205729307811,1.33888153363684,46.1555109002913,56.5648144148678,2.31347741307547,46.589786385152,-2.3637,43.3575,-30.3041,10.6275,80.147,-29.963,14.5984,63.2514,15.4423,10.2608,-131.3268,1.0333,-4.0445,-113.3729,-23.5817,4.31,1.3684,12.7637,-3.2794,-10.3611,-3.0082,-1.838,-5.3508,2.5554,28.1346,1.1281,-2.026,10.7805,8,497
19663117,114.480646600868,-1766.367777896,28.7232660435305,5273.74127660688,85.7573805570439,0.504323817677548,5.54040441547826,2.79415790629154,47.3027866438115,2.28926526681422,1.15453099903636,9.08375770047644,2.69409553140497,46.9757428918744,63.5457485700173,2.42016707097836,57.0341145135134,-3.2191,50.0089,-28.668,10.7008,80.2168,-29.3418,10.5042,63.2706,7.1939,10.113,-113.5472,-1.0842,-4.3668,-113.1263,-23.7819,4.31,1.3599,12.7475,-3.3424,-10.3558,-2.9974,-1.8051,-6.0699,1.585,30.9843,-1.4004,-1.2814,10.1378,8,501
19641959,112.229743640697,-1582.74150154355,25.7372817800852,5318.94588273634,86.4924618603251,0.544889259194149,5.02711243611263,2.7392195711991,48.6948699885398,2.18119171044339,1.18850793526392,13.079833400427,2.08618912245752,45.544899780555,63.828335235189,2.30475497043344,60.7551800802399,0.0926,21.3953,-25.1809,16.7032,67.3113,-29.1992,18.83,98.6385,-11.0923,13.1918,-74.3616,-15.8084,-1.5021,-59.0705,-9.0603,13.7766,5.8115,11.1707,-3.5621,-10.3818,-5.9657,3.2354,-9.587,-3.5538,1.6413,7.1083,4.7644,10.3214,8,503
21231651,123.571416809483,-1946.25820510653,31.6485009035136,5652.89742677299,91.9229159056531,0.527357853903108,5.71914995646538,3.01603864719164,52.5076668457865,2.43016733407019,1.28156782992069,8.86794899464739,2.86706306089335,53.7065271225531,66.8820777552476,2.35339759377252,60.2744150021395,-1.201,65.1786,-8.4032,1.7428,119.5781,-13.4189,18.7662,100.3858,19.1493,6.7128,-80.2926,8.6557,0.937,-56.5862,-9.2922,13.7766,5.7553,10.6692,-3.8257,-10.4789,-0.6617,-6.8271,-2.6425,-3.1644,22.9717,-7.1906,3.4474,13.1048,8,504
21316624,110.293801313065,-1923.05745182238,31.2712287310192,4859.57710113241,79.0225725817633,0.528501727610043,5.09358502320651,2.69196848449328,49.0108405898699,2.26341716969865,1.19621988448797,7.15195411888748,0.964045659183465,49.1419872046213,60.4215755569467,2.25039603454306,47.7513438507441,1.9274,55.8413,-23.102,11.6743,50.3081,-32.9851,16.5994,47.8639,-11.6717,12.7922,-93.7837,8.4789,-3.0757,-54.1101,-20.7328,13.7766,-9.5835,13.647,-3.812,-10.2744,-0.1714,-4.0404,-4.2115,-2.6071,51.5968,6.559,-1.1514,12.5635,8,508
20015983,114.871905183846,-1637.2154010573,26.6230929501835,5426.95451590983,88.2488122333688,0.511395125680613,5.48246830588025,2.8037075683256,47.7830899051465,2.28053391769488,1.16625392945847,10.5512235258525,3.16185622183858,46.3576261854024,64.953576563761,2.40402840025366,61.6257192831853,-2.2338,53.0642,-28.5334,10.5491,78.6773,-30.0741,14.5266,64.4188,14.5543,10.2531,-113.5587,-1.3133,-4.3298,-116.4962,-24.9197,4.31,1.3253,13.258,-3.3508,-10.3745,-3.051,-1.8218,-6.1057,1.4937,27.9436,-2.5195,0.6424,10.1306,8,510
20005379,116.05785579367,-1801.2864552844,29.2910857654854,5335.81475508748,86.7667700278876,0.505248838605666,5.60645167236976,2.83265319616361,48.4765652578912,2.3417761641575,1.18317968721501,9.04900745253912,2.22669885135767,48.7344022136319,64.7878452537889,2.39410228790452,57.4756842624022,-2.1769,53.2219,-27.1419,10.2804,82.8002,-28.9538,11.3999,64.3162,7.0596,10.0215,-139.2997,1.3403,-3.7403,-119.4971,-26.5306,4.31,-2.2052,13.2129,-3.3478,-10.3746,-3.1192,-1.8184,-6.1078,2.6222,27.4265,0.3212,-0.2301,10.294,8,511
21384469,118.681136685886,-2441.08096335298,39.6949145141807,4857.34169400705,78.986222171401,0.537100235185736,5.39318381580491,2.89668029586873,51.2643349494133,2.32958656529331,1.25122149210457,3.15712956263295,2.75740949677071,56.0591428510629,59.5266799371742,2.31508195323314,39.2913076572203,-2.6906,59.7011,21.6926,11.2596,101.4467,-27.1363,15.5932,6.3298,-0.8424,10.4985,8.0701,-25.7778,2.2869,-28.801,-47.1288,7.8544,-13.9363,11.4942,-3.162,-10.3463,-0.1282,-6.1926,-11.3531,6.3178,-3.2067,-2.9492,-3.7573,6.4477,9,513
19143307,124.79564929601,-1993.27248426171,32.4130096682894,5681.16862572368,92.3826396274012,0.528188727945903,5.76672426171786,3.04591875221153,51.8330791746158,2.3951722429586,1.26510298021964,8.45645082392124,2.38235826021102,52.4332092729269,69.4265596804109,2.40764491099587,59.9696299591118,4.2161,93.8706,-28.2369,0.8143,138.9391,10.8912,13.3907,21.0302,-27.3018,13.4004,-252.1859,-38.7329,8.8122,-27.1459,13.3341,10.0914,17.0217,16.4906,-3.9406,-10.4724,0.076,0.1701,-4.304,-5.2398,67.5183,-8.7157,0.5253,2.515,9,526
20961928,121.811112232511,-2503.88971559293,40.7162604213164,4987.01411513953,81.0948518108826,0.52686700156059,5.64293185823933,2.97307458816128,51.1022544152347,2.36732539570898,1.24726563295542,2.99795897507322,1.58736408250583,60.3560889135381,60.712392260596,2.38367394210687,40.3785913895662,-1.0248,45.9932,-18.7513,5.3704,72.1554,-17.9647,16.6282,42.9327,3.792,7.3975,-105.6224,-2.7748,-3.3553,-147.054,-14.997,4.31,2.2526,13.2624,-3.108,-10.3125,-3.1188,-3.3297,-7.68,0.7828,17.6216,-3.8099,-1.8115,8.1838,9,529
18381718,117.523573669754,-2556.13710283338,41.5658658220525,4671.09998637174,75.9577078474009,0.528013997435423,5.4324836154172,2.86842738977888,52.6643416120891,2.4343896632037,1.28539181738366,1.93521543701253,1.97108858412111,57.7491152806021,58.7521286377791,2.2315587752981,34.3918420253484,2.1954,60.953,-19.572,-1.2334,49.5823,-5.381,15.452,87.7626,12.4268,11.0574,-156.2324,-21.9965,-1.04,-220.4545,-5.6542,4.31,-2.9137,14.9773,-3.7078,-10.4513,1.1162,-6.2217,-8.8837,5.7054,32.286,3.4113,4.192,6.2752,9,532
18218510,119.260352150764,-1597.17408549957,25.9719729660613,5736.86804257338,93.288379184397,0.523875027735235,5.55632008117552,2.91081733663167,47.6324517726722,2.21918804973467,1.16257720110445,13.079833400427,2.27042669396045,48.8192074714017,66.590235245798,2.50376261797185,67.3164062183357,1.9655,34.3278,-11.3675,3.5087,40.2869,-5.4098,19.82,83.6911,-3.9886,8.3881,-64.3843,-25.636,-9.0478,-85.5421,-5.9562,4.31,-1.3989,9.7895,-3.6735,-10.3828,0.0309,-3.4299,-7.0427,0.524,11.1459,-5.3093,2.2017,6.5516,9,533
21758668,124.386357688623,-2165.7726378222,35.2180697838956,5483.49864969402,89.1682879044088,0.514736572370921,5.89802509831115,3.03592922286235,51.7111933437796,2.45198848067186,1.26212814603402,6.72638073009989,3.39608157467955,54.3300789881115,65.7974823342086,2.40540489680239,53.9502181205132,-2.9932,46.1018,-19.797,9.6575,71.7947,-19.5945,13.7473,45.5453,4.9817,8.0179,-110.8792,-9.2151,-3.4231,-117.9965,-22.7107,13.7766,1.721,11.8513,-3.3588,-10.3798,-1.9036,-3.5313,-7.0489,2.9254,34.7124,-3.0619,-1.0973,11.2034,9,541
21560828,110.831020061051,-1816.01362857366,29.5305673285835,4999.65776234669,81.3004527321838,0.516498189667428,5.23734753450708,2.70508052023207,46.2560052872223,2.18583908290055,1.12898192922244,7.99946103819787,1.86942713785864,49.1651037488636,60.4188009259178,2.39603526877983,51.7698854036003,-3.3919,53.9872,-31.2409,10.2304,81.1614,-29.2823,14.5969,61.1553,14.7608,9.7742,-128.108,-2.7248,-4.1645,-127.2399,-23.3149,13.7766,-1.7932,12.8575,-3.3447,-10.3765,-2.9708,-1.9105,-5.9894,2.3734,34.4532,1.0585,0.1626,10.1692,9,544
18780679,122.73984526162,-2100.25692936206,34.1527055105659,5447.76032622936,88.5871397507394,0.511986498981711,5.85121343376488,2.99574228074804,50.7163587396723,2.41773353173684,1.23784692638464,7.07060260872014,2.43327745235902,54.3041456235308,66.0094404038297,2.42012337462247,54.4344342401736,-4.4989,64.5659,-29.9502,11.5967,92.8404,-28.776,10.8217,63.7019,4.4421,8.0065,-157.0915,-9.1996,-3.4509,-130.7901,-16.1349,13.7766,-3.7497,13.1676,-3.3422,-10.3247,-3.344,0.0674,-4.686,-0.5704,33.8367,-3.0953,1.2467,8.5141,9,545
21517887,121.107799206633,-2427.52382425508,39.4744591152707,5020.12902433629,81.6333400910522,0.520287844788699,5.68129482074461,2.95590863789441,50.1105943235024,2.35074092551882,1.22306192979478,3.52836663734174,1.83188446692173,59.4221970941499,60.7988327708645,2.41681027418651,42.1588809757815,-1.0697,68.4525,-23.6245,6.6552,95.5192,-19.6574,13.6413,48.8509,4.4496,8.0673,-154.1526,-7.089,-5.8081,-154.237,-18.2938,4.31,1.8967,13.1683,-3.2569,-10.3238,-1.4456,0.1253,-5.0892,-0.6911,18.6573,1.4613,1.1796,10.946,9,548
20241942,112.810611229171,-2020.3995125618,32.8541277981513,4917.0089415277,79.9564834307307,0.51315534268516,5.36562085830909,2.75339701026424,48.6223902083834,2.31263095058459,1.18673892795154,6.39287159804765,1.92835504425288,50.6554988512017,60.310916828425,2.32013709621623,47.1023556325794,-2.3575,51.6032,-27.0521,10.332,78.4692,-27.6847,13.9728,61.4044,14.2179,9.3711,-112.91,-0.7585,-4.125,-119.0096,-23.4217,13.7766,-0.6399,12.8945,-3.3309,-10.3558,-2.7082,-1.904,-5.903,1.6489,32.2139,-2.0571,0.0779,10.1251,9,549
22550781,109.894445435388,-1745.19928197573,28.3790408217686,5012.87645677003,81.5154046133384,0.53676416511526,4.99702009056883,2.68222131697836,48.5528684106519,2.2077517925637,1.18504204771717,9.00739841516205,1.3543478362636,48.7602468227986,61.1286793501611,2.26339759179457,53.1363637915698,-0.5776,35.2822,-25.4171,14.1245,68.5016,-28.6536,18.2776,82.2239,-2.2358,11.4287,-87.2993,-14.9728,-2.5005,-88.3336,-11.8941,4.31,5.1926,11.3199,-3.5072,-10.3803,-4.3433,1.2996,-8.2491,-3.0785,8.828,6.0026,3.5338,10.3108,9,553
22862552,107.545776193687,-1672.08743662984,27.1901542200752,4941.5543904856,80.3556219733368,0.516464632670807,5.08243288436553,2.62489683269787,45.1298158116723,2.13275935201318,1.10149477531271,9.04348746155795,2.29530817719654,46.1728793779254,59.69752158313,2.38303157811408,53.1654677532615,-2.4709,47.0952,-30.2929,10.2924,80.1554,-29.2794,14.5993,61.5701,15.4345,9.9348,-131.5616,-0.1742,-4.23,-119.3396,-23.579,13.7766,1.3684,12.7529,-3.2785,-10.361,-2.8043,-1.9231,-5.327,2.272,28.1437,1.1286,-1.8587,10.7314,9,556
20284299,123.485447789965,-2331.29295760305,37.9096294014168,5262.57591803701,85.5758183882323,0.510026750332736,5.90937697206354,3.01394033355267,51.1522242953442,2.44788176850503,1.24848518358937,4.96308597002232,2.2395664785235,57.9267002675198,64.0171039701199,2.41407777454567,47.6661889868155,-2.5544,70.2961,-20.23,10.987,76.2618,-23.0586,11.5887,45.0802,4.5797,9.0379,-152.5166,-6.4682,-3.4314,-101.9391,-25.7016,13.7766,1.8698,13.3236,-3.2911,-10.3792,-1.3831,-1.8086,-4.6969,-0.0586,19.67,-2.1554,-1.6226,8.5518,9,557
21091345,106.003769598077,-2013.22812622752,32.7375124249782,4505.58636615329,73.2662571728278,0.510698780492918,5.06611881883206,2.58726070260976,46.5830229171253,2.22628997000135,1.1369635727033,5.21142390239151,1.43852503336419,50.1988967118713,56.1831239031015,2.27558803529488,40.5287447478496,-2.6204,48.876,-30.1874,10.0284,79.3522,-27.006,11.2267,61.2993,13.095,9.7416,-112.6081,-1.849,-4.1372,-120.1872,-23.1161,13.7766,0.8533,12.7707,-3.2736,-10.3566,-2.9137,-2.7868,-5.406,1.4488,27.4865,-2.0581,0.6025,10.1514,9,559
19152589,121.067952760095,-1651.41118175117,26.8539334301039,5793.79126725397,94.2140193296808,0.510462172735114,5.78874627623677,2.95493600158012,49.505742912706,2.36706889317055,1.20829913022154,13.079833400427,2.5560240370462,48.5633674529842,69.1504051138442,2.44553350049862,67.3600858995769,-2.4857,54.0519,-29.2517,10.1987,78.1788,-29.3381,12.494,61.6225,7.9824,9.9363,-114.8715,-1.4297,-4.1286,-119.3402,-26.1145,13.7766,-0.8694,12.681,-3.2911,-10.3601,-2.7285,-2.2854,-5.3821,1.4836,28.2068,-1.2988,0.4127,10.1655,9,560
19707153,107.598413199877,-2398.64543776498,39.0048617933295,4218.23335799871,68.593551406272,0.513943557027537,5.10986370622725,2.62618152910434,47.475315025465,2.25460935692131,1.15874195260371,1.17809843741282,0.524132500715755,57.29698875242,52.9547148367616,2.2664075665883,29.5886896129425,-1.5145,65.2016,-14.2756,2.5946,110.7099,-14.593,18.231,82.8504,18.883,6.8319,-91.0042,4.616,-1.4488,-87.3362,-12.0334,4.31,5.1519,10.9614,-3.6451,-10.4431,-0.7019,-6.2039,-2.8794,-2.7904,23.3307,-4.8904,2.7835,12.4295,9,561
19313899,117.772299448293,-1682.94346527532,27.3666863120111,5559.58928007404,90.4056131359801,0.506714099688553,5.67282032846239,2.87449804543174,49.0249673358108,2.36141972779342,1.19656467135563,10.5223153878892,2.60763669996098,47.8792731262095,67.12045201613,2.40229225736301,63.038926823969,-2.321,48.7644,-27.2422,10.1861,81.6017,-29.8608,10.976,62.7023,8.5215,9.8326,-112.5314,0.0779,-4.1042,-119.0282,-23.7745,13.7766,-1.8519,13.0823,-3.344,-10.3762,-2.919,-1.901,-5.955,1.8996,34.1664,-1.8815,-0.7626,10.205,9,562
19501112,112.66664180553,-1943.19201252573,31.5986409217243,4985.36288881889,81.0680008835168,0.508319068656205,5.40975779847109,2.74988304577447,49.9799422157174,2.39981753104264,1.21987301232443,7.40204787794169,3.12604699518781,49.2520228888346,61.24281485496,2.25423713615457,49.4693599617925,-2.31,54.494,-27.2093,10.0098,82.787,-28.4493,11.7761,62.4131,7.834,9.7621,-139.3021,0.0508,-3.989,-123.9411,-26.3668,13.7766,-1.8101,13.1543,-3.3415,-10.3738,-2.8865,-1.906,-5.9968,2.3244,27.4535,0.3492,-0.2301,10.2848,9,563
18640827,121.075095935029,-2177.8683138705,35.4147600346232,5267.77341227035,85.6603359000959,0.512452329740837,5.7666051700046,2.95511025406441,50.3257321498694,2.39693080528662,1.22831277539671,6.03021243923226,3.31391281779257,54.3054596828104,63.5185786679889,2.40582880293662,50.2455758654727,-4.4543,60.9782,-21.2398,6.8119,95.6273,-20.0043,13.537,45.2752,10.2215,8.2734,-155.541,-5.9114,-6.1032,-136.2545,-18.5213,4.31,-1.7454,11.8648,-3.1349,-10.3211,-1.8125,-1.0396,-7.032,-0.1005,20.2395,-2.0795,-1.4293,9.2862,9,565
20572070,115.465038666399,-2427.79372983207,39.4788481048071,4672.85156113956,75.9861905612958,0.526025026009022,5.3575100563283,2.81818436672369,50.5437386095106,2.34519981989738,1.23363379625787,2.69316635134403,2.33818862496165,56.8756871704558,57.8052374558804,2.28445781501157,36.5073424564888,-1.6221,79.3235,-15.9361,11.5302,71.6058,-14.1933,12.9438,67.9689,1.4996,10.1745,-108.6161,-10.2208,-6.4106,-135.2677,-13.8607,13.7766,0.0519,11.9729,-3.2965,-10.3178,-3.4798,0.7677,-4.4485,3.1005,35.9911,-3.8321,1.6419,10.9581,9,569
19892359,123.425434321254,-2534.26263915032,41.2101607147751,5055.91564443763,82.2152736061631,0.52262487323133,5.76412606719789,3.01247565515871,50.4291848726178,2.35510760541632,1.23083781372684,2.86326485251117,1.48135595673405,61.2299680287258,62.0356409578986,2.44750008617078,41.005112891388,-5.2002,40.5942,-10.8243,-1.5264,43.373,-5.3288,12.7419,12.7581,-3.5816,4.2994,-58.4977,-22.0411,-5.0232,-106.8199,-5.6677,13.7766,-3.9781,12.0779,-3.5915,-10.4321,-4.4351,1.3654,-2.4895,-2.4394,7.8694,-3.8469,-1.765,11.0916,9,573
21097488,101.28748876637,-2094.23661934464,34.0548080237238,4134.54516993094,67.2326807423864,0.552314443343537,4.47598140329861,2.4721491771789,52.9972086491606,2.34199231543335,1.29351618201341,4.37856214252271,0.67782109633018,47.1495690762999,54.5365545263999,1.91118535009813,33.1778727186626,1.222,149.1514,-46.2624,2.6294,111.8546,22.4432,29.7325,25.2309,-9.7466,9.3482,23.0848,-45.1836,-0.7886,-241.9371,12.636,13.0855,3.4215,9.101,-3.6841,-10.5611,3.6672,-2.2495,-12.8905,-9.2078,-4.7187,-0.2002,7.7386,0.2233,10,581
21655938,112.652150518994,-2037.31584748532,33.1292077642661,4890.34789678968,79.5229427544392,0.56107736386388,4.90044620631958,2.74952943919854,55.0170537571144,2.39327976540914,1.34281510176452,7.0545863315066,1.89515995967076,48.4671393246335,60.7569911512004,2.04758602698579,46.393734990173,6.0303,71.3293,-37.7806,22.5271,84.2441,18.4783,28.1073,28.4835,-34.5069,12.7394,-55.6479,-7.9609,-5.2829,-97.5364,-11.895,7.6021,-11.4559,9.1082,-3.1923,-10.5946,-1.435,10.3479,-7.932,2.4802,-13.7954,-7.3014,9.924,6.4376,10,588
21085639,114.703793726348,-2269.54185139883,36.9054820917898,4784.28987278862,77.7983116342643,0.526727872552246,5.31508679433916,2.7996043596128,55.0169741448959,2.5493489207486,1.34281313341928,4.82226290247011,1.05160362663284,52.9851973911417,60.276097052133,2.08488008490357,40.8928295424745,2.1169,14.1645,8.7551,-9.6201,137.9316,12.6792,27.4051,126.8176,-34.301,10.4445,7.1328,-4.97,9.502,-194.1302,-20.8676,8.3679,-0.5798,17.1093,-3.6635,-10.3702,0.5709,7.4481,-10.837,-13.4281,7.883,-9.94,13.3848,1.8302,10,590
21049021,121.600963761894,-2593.96827347584,42.1810461897538,4884.0122536703,79.4199175718288,0.506007202300728,5.86542124292503,2.96794539344775,50.4957801725173,2.4356634399864,1.23246324301368,2.01376379267139,1.80592634221082,61.1844979314034,60.8723888675092,2.40814110300797,37.238871382075,-1.3639,51.3505,-18.5108,9.9757,74.3474,-28.724,12.0021,42.8381,1.9761,8.6432,-140.5433,-1.388,-3.3058,-154.3126,-26.6716,4.31,-0.0596,11.5884,-3.4188,-10.3159,-1.1233,0.7459,-7.4542,1.2682,29.8815,-0.6063,1.6127,7.8698,10,592
19362070,125.132801191891,-2205.45182316766,35.8633010949114,5489.72280104399,89.2695000966586,0.524198302890886,5.8263213437982,3.05414776051596,51.5145371137935,2.39857370923644,1.25732826774044,6.40823475169845,2.60346773787517,55.9217359976252,65.670697884328,2.42907746439568,53.4061990017472,-1.5076,48.2928,-20.4235,6.478,74.7486,-19.5232,15.5043,45.547,3.7977,7.4222,-113.53,-3.3645,-3.3558,-146.2644,-15.0155,13.7766,1.1298,13.2615,-3.1367,-10.3129,-3.1227,-2.7877,-7.1779,0.7095,20.1257,-3.7934,-1.3439,8.191,10,593
20345417,124.14815605012,-2323.86167350182,37.7887877777438,5310.76115104874,86.3593682720588,0.538964323847482,5.62210725699709,3.03011523636546,53.5681016282202,2.4258565128103,1.30745011517782,5.38540031766756,2.52342879429299,56.9422377910246,63.5430577505629,2.31757617456277,48.5705804943151,0.2939,40.4234,-15.9717,5.3777,57.0255,-12.6895,17.121,81.2695,-3.0409,8.3784,-90.0399,-21.7766,-7.4815,-91.6537,-7.4363,13.7766,-1.5711,10.8702,-3.6161,-10.3748,-0.8493,-2.8554,-6.7316,0.4761,16.0494,-5.1512,2.1561,6.8084,10,597
19095460,120.265321087718,-2284.03178194016,37.1411058022644,5111.81197918274,83.1242152851458,0.511518129827294,5.73849819448031,2.93534586445787,50.8535147424513,2.42649169264419,1.24119449266282,4.94051454992688,2.88052530125044,55.6826445416348,62.4698425396254,2.3649362624551,45.9831094828814,-3.942,62.8631,-19.884,6.4636,74.7311,-30.3403,12.5677,67.8981,3.8177,7.4963,-113.2918,-9.5112,-3.3163,-105.2896,-16.6237,13.7766,-4.0982,12.6531,-3.4182,-10.3227,-3.3942,-0.7779,-7.3031,-1.426,19.8854,-0.9712,0.6683,8.2733,10,603
19953720,101.84935052586,-1178.24158535627,19.1596262925783,5085.09249007259,82.6897242330207,0.506937746318786,4.90368442092766,2.48586272900361,40.1211578193835,1.93169122368176,0.979247195517011,14.5933567180767,1.23493061931944,42.1249151945862,59.7289326354408,2.53854464979208,63.5300979404424,-2.5419,55.0592,-28.5696,10.2826,79.9283,-29.3644,14.0704,62.5025,13.191,9.6828,-120.7967,-2.727,-4.4131,-121.9073,-23.7835,4.31,0.5227,13.1924,-3.3442,-10.368,-2.8561,-1.7255,-5.8989,1.2374,28.2859,-2.0948,0.6277,9.9541,10,606
20227626,114.245026175425,-2177.77258396122,35.4132033510792,4847.8467420169,78.831822824053,0.52266307504358,5.33499907819169,2.78840702356234,49.3749857309798,2.30570653426984,1.20510766734955,4.99134470213801,1.54220042764056,53.9010240363923,60.0344791460659,2.31382398362381,43.4186194729738,-0.4866,57.0916,-24.1619,11.1101,64.3026,-31.4961,15.4168,49.3763,-1.7861,10.5726,-109.8707,1.8333,-3.4946,-92.2664,-20.5029,13.7766,-5.7164,13.495,-3.5934,-10.2932,-1.0081,-3.2267,-4.2367,-2.2293,45.1857,3.1833,-0.8291,11.2419,10,614
20085654,121.731846018653,-2556.35581816715,41.5694223966223,4929.67345248489,80.1624236217186,0.516396718510732,5.75359917159725,2.97113973183889,50.4919522567851,2.38647867569882,1.23236975692671,2.41566126746944,2.00638546544163,60.2392195277954,60.8449264497271,2.41091581089132,38.5930012250963,-1.4387,72.6387,-31.1735,8.2475,75.8825,-30.0809,11.0257,53.9395,4.1763,7.4326,-157.6632,-2.9326,-3.3766,-115.4352,-15.14,13.7766,1.0962,13.2683,-3.4155,-10.3737,-1.468,0.3865,-7.0654,2.4848,32.0972,-4.0083,1.4939,9.2282,10,618
20633225,108.794919692766,-1881.03628947104,30.5879140551176,4809.42294494731,78.2070056373701,0.514028188146585,5.16583516449164,2.65538488986755,45.366699926414,2.15411615210183,1.1072764227222,6.89801519639259,1.83462544743264,49.4561315904336,58.4269019249283,2.3981228493418,47.6190915822525,-2.6354,49.13,-30.2914,10.341,81.1306,-29.276,14.1236,61.5977,13.8234,9.6869,-133.5072,-1.3379,-4.1997,-119.731,-22.7873,4.31,0.552,12.7691,-3.2806,-10.3579,-2.8268,-1.737,-5.304,1.9488,28.4524,0.5531,-1.3765,10.4036,10,619
